input_channel_id,E[X],E[Xs],W,W_scaled,scale
810,0.0005386143,0.017242001,-0.0221,-0.0006902061,0.0312385
811,0.03299766,0.7760446,0.002792,0.00011873196,0.042520314
812,0.0032473395,0.084733784,-0.03467,-0.001328616,0.038324025
813,0.016258651,0.42834622,0.05298,0.002010895,0.0379568
814,-0.01872711,-0.4717103,-0.05615,-0.0022292733,0.03970045
815,0.020002762,0.64190763,0.0703,0.0021910383,0.031161433
816,0.0019317243,0.056830835,0.01904,0.0006472853,0.033990778
817,-0.004780522,-0.14029984,0.08203,0.002795101,0.03407361
818,0.0009195063,0.031977326,-0.09375,-0.0026957763,0.028754948
819,0.0060039638,0.15415643,-0.005432,-0.00021156631,0.038947217
820,-0.0031697012,-0.088585205,-0.04028,-0.0014413887,0.035781384
821,-0.012142564,-0.3568282,0.04224,0.0014372667,0.03402916
822,-0.009606934,-0.23214522,0.04175,0.0017276718,0.041383296
823,0.011753435,0.3050001,-0.02246,-0.0008655511,0.03853584
824,0.00055255485,0.015220174,-0.03015,-0.0010946185,0.03630411
825,0.0036472473,0.10156838,0.02148,0.0007714884,0.03590928
826,-0.013069847,-0.3042153,0.05396,0.0023180444,0.042962488
827,0.006867289,0.20896015,-0.0498,-0.0016367866,0.03286411
828,0.029937323,0.6900252,-0.05225,-0.0022667407,0.04338584
829,0.0047915746,0.13731486,-0.04614,-0.0016101361,0.0348948
830,0.0011466027,0.034095332,-0.00461,-0.00015496908,0.033629317
831,-0.0011606374,-0.034957327,-0.02307,-0.0007660025,0.03320155
832,0.012520145,0.39420393,-0.0569,-0.001806693,0.031760577
833,0.020436188,0.41897705,-0.006836,-0.00033343237,0.048776392
834,-0.011519632,-0.32391614,-0.02661,-0.00094639533,0.035563625
835,0.019998224,0.507803,0.00824,0.00032449648,0.039381854
836,-0.02321041,-0.6219361,-0.004517,-0.0001685578,0.037319608
837,-0.014273053,-0.28379583,0.0586,0.002946878,0.050293386
838,-0.005258978,-0.1841676,-0.02637,-0.00075292535,0.028555391
839,0.0148978885,0.33478326,0.03687,0.0016405067,0.0445001
840,0.0075386097,0.22626272,0.02356,0.00078495656,0.03331795
841,-0.0036218376,-0.110776074,-0.02869,-0.00093790947,0.032695126
842,-0.010716608,-0.2953686,0.06104,0.0022144865,0.03628215
843,-0.003804478,-0.122320086,-0.03394,-0.0010554852,0.031102644
844,-0.0169304,-0.4711378,0.0221,0.00079397694,0.035935134
845,0.030425629,0.8199593,0.0664,0.0024640881,0.037106268
846,-0.014666624,-0.41374978,0.0381,0.0013500723,0.035448052
847,1.1143941,0.78849405,0.01117,0.01578598,1.4133196
848,-0.0019642797,-0.06374488,0.04834,0.001489578,0.030814705
849,0.014885132,0.36252052,-0.06494,-0.002666501,0.04106011
850,0.017945437,0.5204816,-0.0762,-0.0026262938,0.034478523
851,-0.005181973,-0.14698425,0.01514,0.00053364947,0.035255294
852,0.02438149,0.60645634,0.04248,0.0017078511,0.040203206
853,0.027624045,0.7080144,-0.02039,-0.00079537457,0.039016217
854,0.008281717,0.25500876,0.02856,0.00092766504,0.032476205
855,-0.004250681,-0.1098091,0.0713,0.0027595807,0.038709734
856,0.009371603,0.27715957,0.0713,0.0024104987,0.033813022
857,0.0071963896,0.18966645,-0.0791,-0.0030012985,0.037942342
858,0.021590343,0.640172,-0.0315,-0.0010621665,0.033725847
859,-0.019052094,-0.50813335,0.0825,0.0030940103,0.03749428
860,-0.0036778708,-0.09753583,-0.01349,-0.0005086331,0.037707895
861,0.006613179,0.20054947,-0.03088,-0.0010184023,0.0329753
862,-0.020738954,-0.55825543,-0.003693,-0.00013717954,0.03714958
863,0.0135070495,0.413942,-0.04883,-0.0015932762,0.032630295
864,-0.01860361,-0.58121324,0.0835,0.0026725626,0.032008234
865,-0.024606664,-0.71177083,-0.0625,-0.0021606905,0.034571048
866,0.01718526,0.46903172,-0.005188,-0.00019008719,0.036639865
867,0.01800409,0.41464636,0.03467,0.0015052953,0.04342035
868,0.012190044,0.2269412,0.2236,0.0120123355,0.053714547
869,-0.0059980205,-0.16142666,-0.02454,-0.00091167237,0.037156317
870,-0.030044055,-0.801807,0.06445,0.0024150866,0.037470434
871,-0.014542734,-0.35839102,0.06494,0.0026351823,0.040577844
872,0.0006918789,2.053974,-0.02185,-7.3603464e-06,0.00033684893
873,0.027203433,0.7146412,-0.08887,-0.0033828062,0.038065862
874,0.00439425,0.12267732,0.06396,0.0022911937,0.03581958
875,0.0064813793,0.16678047,-0.00531,-0.00020635812,0.03886174
876,0.01522772,0.42493874,-0.0581,-0.002082215,0.035835095
877,-0.0048938254,-0.16019578,-0.08057,-0.0024612253,0.030549027
878,0.0018023289,0.053077664,-0.0481,-0.0016331591,0.033956446
879,0.0073197186,0.19417813,-0.0674,-0.0025400554,0.037695896
880,0.021744464,0.65739626,-0.02722,-0.0009004019,0.033076648
881,0.0053844866,0.18097724,0.01422,0.00042311294,0.029752286
882,-0.0050519416,-0.12988117,-0.08057,-0.0031337626,0.038896643
883,-0.016029326,-0.4004377,0.05176,0.00207184,0.04002951
884,0.01172743,0.36805695,-0.04736,-0.0015091402,0.031863086
885,0.026329821,0.6581913,0.05273,0.0021095485,0.040003292
886,0.01829539,0.5022604,-0.06152,-0.0022410594,0.03642611
887,-0.028016116,-0.5540028,-0.05396,-0.0027285272,0.05057035
888,-0.0006271143,-0.017668359,-0.0354,-0.0012564886,0.03549364
889,0.00046575986,0.014801048,-0.01367,-0.00043022702,0.031468034
890,0.0112816775,0.28398305,-0.0282,-0.0011202199,0.03972659
891,-0.017563032,-0.43552175,-0.1001,-0.0040365797,0.040326416
892,-0.02995181,-0.85070187,-0.0058,-0.00020414998,0.035208352
893,0.00030684262,0.008092794,0.02771,0.001050638,0.037915535
894,0.008665643,0.27138612,-0.02527,-0.00080685137,0.031931046
895,0.02494419,0.65329194,-0.0515,-0.0019669107,0.038182303
896,0.0229049,0.53288263,-0.02893,-0.001243527,0.04298301
897,0.025430517,0.7532993,0.0199,0.00067171536,0.03375885
898,0.012337821,0.41197655,-0.02466,-0.0007384607,0.029947871
899,-0.0034783082,-0.102700226,0.08105,0.002745205,0.033868555
900,-0.004725502,-0.1314746,0.02258,0.0008116857,0.03594232
901,-0.00647192,-0.21996804,-0.0603,-0.0017742326,0.029422091
902,-0.019217027,-0.4838672,0.002167,8.605348e-05,0.0397155
903,0.011455124,0.26547775,-0.05835,-0.0025177328,0.043149095
904,0.0190236,0.52283055,0.014404,0.0005241116,0.036385782
905,-0.0003471543,-0.010315696,0.0659,0.0022183384,0.033653017
906,-0.0088750515,-0.1814124,-0.0825,-0.004037018,0.04892197
907,-0.021402642,-0.50387657,-0.0869,-0.0036917587,0.042475965
908,0.0018379684,0.061338216,0.0116,0.0003474886,0.02996449
909,-0.024768803,-0.7219887,-0.0547,-0.001876129,0.03430636
910,-0.011088346,-0.2991612,0.0398,0.0014749903,0.037064787
911,-0.047577474,-1.1147301,0.02197,0.0009378086,0.04268071
912,0.007132741,0.17330743,-0.01111,-0.00045718366,0.04115658
913,0.024936875,0.6145831,-0.01538,-0.0006240826,0.040575273
914,-0.023688655,-0.6792687,-0.06055,-0.0021114973,0.03487376
915,-0.015192856,-0.3887355,0.08057,0.0031487574,0.039082758
916,-0.0016132786,-0.052148648,0.02417,0.00074772444,0.030936155
917,-0.0153173255,-0.3819074,0.08105,0.0032508955,0.040107433
918,-0.00316732,-0.043030236,0.00476,0.00035042322,0.07360685
919,0.0075539225,0.20115907,-0.07715,-0.002897077,0.037551984
920,-0.01158196,-0.31572214,-0.02356,-0.00086425996,0.03668403
921,-0.0016745334,-0.049047444,-0.03296,-0.0011252557,0.034141093
922,-0.020100404,-0.44953454,0.03613,0.0016156358,0.044713814
923,-0.0059391963,-0.18008341,-0.0923,-0.0030435878,0.032980252
924,0.020046707,0.6902052,0.00261,7.578461e-05,0.029044561
925,-0.020724846,-0.54879844,0.02893,0.0010925387,0.03776404
926,-0.0033284773,-0.0942771,0.0094,0.00033184874,0.035305258
927,-0.0012718842,-0.03869673,-0.01855,-0.0006098555,0.032868
928,0.016698316,0.4113393,0.1338,0.005431166,0.04059499
929,0.00038208332,0.010252992,-0.0569,-0.002119842,0.037265547
930,0.017568331,0.4880191,0.01917,0.0006899274,0.03599927
931,0.014491448,0.4355951,-0.04883,-0.0016244219,0.03326816
932,0.020191446,0.5854189,-0.04272,-0.0014735973,0.034490597
933,0.00036523177,0.65536666,-0.0249,-1.38779205e-05,0.00055729377
934,-0.005620356,-0.15351519,0.03174,0.0011619726,0.036611076
935,-0.00083607977,-0.023086442,0.07764,0.0028116282,0.036215186
936,-0.028284047,-0.6585199,-0.0498,-0.0021391578,0.042950936
937,0.0068940944,0.20143704,-0.05396,-0.0018465889,0.034224562
938,-0.0026831853,-0.07230129,0.002838,0.00010532649,0.037111167
939,-0.011172966,-0.27429935,-0.0737,-0.0030032448,0.04073275
940,0.013432373,0.37635136,-0.0791,-0.0028232175,0.035691045
941,0.00093581236,0.025898887,0.05273,0.0019054672,0.036133304
942,0.021547416,0.6473581,0.001038,3.45366e-05,0.033285156
943,0.013138796,0.38672182,-0.04004,-0.0013603192,0.0339748
944,-0.003913846,-0.1106,-0.02246,-0.00079483405,0.035387393
945,-0.012022128,-0.3859656,0.0947,0.0029505608,0.031148188
946,-0.015488353,-0.46742558,0.02002,0.000663356,0.03313544
947,-0.003540556,-0.09733733,0.03394,0.0012343744,0.03637408
948,0.010368808,0.29189622,0.07227,0.002567037,0.03552224
949,0.009751492,0.23412968,0.02197,0.0009151602,0.04164996
950,-0.011415776,-0.30919987,0.03247,0.0011988305,0.036920376
951,-0.00839133,-0.25075895,0.03857,0.0012908373,0.03346373
952,-0.0014044608,-0.037854373,-0.04028,-0.0014945745,0.03710168
953,-0.0074622375,-0.16887411,0.1221,0.0053940634,0.044188168
954,-0.002969203,-0.09222643,0.04077,0.0013126261,0.032194708
955,0.009392269,0.22076406,0.02625,0.0011165822,0.042544376
956,-0.001579496,-0.05130073,-0.01892,-0.0005825547,0.030788956
957,-0.017634233,-0.5768664,0.04712,0.0014403855,0.03056901
958,0.012144906,0.32979646,0.1582,0.005825903,0.03682546
959,-0.020234326,-0.5344017,-0.04028,-0.0015252635,0.03786351
960,-0.00071798,-0.021275086,-0.03442,-0.0011617165,0.033747453
961,-0.01691905,-0.44950837,0.02966,0.0011164892,0.03763901
962,-0.034517933,-0.80417025,0.003555,0.0001526064,0.042923663
963,0.018781,0.5678171,0.00598,0.00019784106,0.033075795
964,-0.023649948,-0.70339626,-0.0581,-0.0019536517,0.03362251
965,0.006099517,0.14045063,0.03223,0.0013995414,0.043428194
966,-0.09916959,-0.69414294,-0.01306,-0.0018660508,0.14286624
967,0.027697736,0.63812613,0.02759,0.0011974468,0.0434048
968,-0.014687511,-0.5116303,0.02441,0.00070086116,0.028707273
969,0.001641438,0.049879096,0.0559,0.0018398459,0.032908335
970,0.00026584452,0.0073454166,0.031,0.0011221607,0.036191892
971,0.0091234725,0.2436109,0.02673,0.0010011926,0.037451003
972,-0.0033391956,-0.10162444,-0.0503,-0.0016525362,0.032858197
973,-0.023489375,-0.6243474,-0.001221,-4.592564e-05,0.037622284
974,0.010173652,0.23099585,0.2148,0.009462272,0.044042576
975,-0.0002661611,-0.007812498,0.05542,0.0018880807,0.03406863
976,-0.02803673,-0.830315,-0.02332,-0.0007872776,0.033766378
977,0.011787676,0.30725756,0.02014,0.0007727155,0.038364153
978,0.011806808,0.3590886,-0.01868,-0.0006140905,0.03287993
979,0.009655753,0.2629066,-0.0801,-0.002941024,0.036726933
980,0.00035252346,0.008476374,0.01624,0.0006752112,0.041588947
981,0.011213012,0.25042182,0.03198,0.0014320607,0.044776496
982,-0.0055676224,-0.17602229,0.01172,0.00037066653,0.03163021
983,-0.0081117945,-0.19265519,0.06177,0.002600739,0.042105246
984,0.030376725,0.86340976,-0.01276,-0.00044879742,0.035182282
985,0.0077795177,0.1982577,-0.04248,-0.001666909,0.03923942
986,0.0036557997,0.1007782,-0.04736,-0.0017181361,0.0362757
987,-0.004025436,-0.11361813,-0.04834,-0.0017126576,0.035429522
988,0.00072382553,0.021440469,-0.005005,-0.00016896374,0.03375978
989,0.000118126714,0.0031705226,0.02014,0.00075043185,0.037257805
990,-0.012053891,-0.37245008,-0.03638,-0.0011772956,0.032363776
991,-0.011316704,-0.3521396,0.0923,0.0029657662,0.03213698
992,0.016978124,0.49820337,-0.03223,-0.0010982394,0.034078702
993,0.004644576,0.13730131,-0.02014,-0.0006813423,0.033827614
994,0.0045157457,0.126086,-0.01709,-0.00061206945,0.035814807
995,0.0035101534,0.09822975,0.02917,0.0010425359,0.035734117
996,-0.018366853,-0.48005208,0.0918,0.00351216,0.038260125
997,-0.0363103,-0.9175261,-0.02124,-0.00084056385,0.03957413
998,-0.00018413423,-0.016621362,0.0337,0.00037323902,0.011078167
999,-0.008689834,-0.25342447,0.00885,0.00030346666,0.03428964
1000,-0.021432087,-0.5245974,0.03687,0.0015061053,0.040854353
1001,-0.035219256,-0.7746011,0.0199,0.0009046899,0.045467604
1002,0.02947013,0.74614155,-0.005676,-0.00022419392,0.0394967
1003,0.00030070433,0.008773967,0.02246,0.0007697888,0.034272335
1004,-0.007339967,-0.26122004,0.007233,0.00020322917,0.02809879
1005,-0.006860806,-0.15790863,-0.01544,-0.0006709187,0.04344795
1006,-0.014299152,-0.33673248,-0.00867,-0.00036803886,0.042464428
1007,0.00039124544,0.009075072,-0.0232,-0.0009999145,0.043112103
1008,0.009404904,0.33775285,0.005524,0.00015380979,0.02784552
1009,0.0001293923,0.0027155203,0.03174,0.0015123028,0.04764917
1010,-0.01736635,-0.4336641,0.03088,0.0012367605,0.040045623
1011,0.0020585367,0.04866434,0.04126,0.001745318,0.042300723
1012,0.02224329,0.5355812,0.04224,0.0017541223,0.041531127
1013,-0.010418616,-0.2768964,0.00964,0.00036285233,0.037626408
1014,0.012566624,0.37918195,-0.04517,-0.0014968654,0.033141408
1015,0.033673123,0.92452323,-0.01453,-0.0005290815,0.03642215
1016,0.006509563,0.18231155,-0.005127,-0.0001830615,0.035705708
1017,-0.02270616,-0.51793694,-0.02441,-0.0010703033,0.043839622
1018,0.008890594,0.21044503,0.07324,0.0030942361,0.042246636
1019,0.009714353,0.25887048,0.0991,0.0037196102,0.03752592
1020,-0.012800201,-0.3573568,0.01294,0.00046347964,0.035819106
1021,-0.006180086,-0.1596163,0.04956,0.0019189045,0.038718387
1022,-0.015928,-0.47257194,-0.0669,-0.002254675,0.03370492
1023,0.006309403,0.15574865,0.0664,0.002690128,0.040510163
1024,-0.007587623,-0.19492315,-0.00903,-0.00035162852,0.03892623
1025,-0.0036657602,-0.0991683,0.0354,0.0013085768,0.03696504
1026,-0.020875307,-0.38833234,0.03418,0.0018373732,0.053756293
1027,0.008785797,0.22483172,0.04272,0.0016695587,0.039077215
1028,-0.021456724,-0.53227615,-0.0713,-0.002873752,0.040311262
1029,0.004006513,0.10744197,-0.000519,-1.9346018e-05,0.037290018
1030,-0.014389264,-0.39098996,-0.02063,-0.00075922365,0.03680213
1031,0.0008332286,0.0222371,0.0825,0.0030920233,0.0374702
1032,0.1396998,0.9484324,0.05933,0.008738477,0.14729548
1033,-0.012097905,-0.38635543,-0.0432,-0.0013531205,0.03131289
1034,0.025681643,0.7583662,0.04272,0.0014468448,0.033864435
1035,-0.01055388,-0.27136335,-0.01929,-0.00075011543,0.03889206
1036,-0.0061408943,-0.16884078,0.03564,0.0012964243,0.03637092
1037,-0.0025652328,-0.06847758,-0.004364,-0.00016347996,0.037460916
1038,0.019565294,0.5173642,-0.04004,-0.0015141674,0.037817255
1039,0.0069822622,0.14852324,0.0659,0.0030988858,0.047011245
1040,0.017769933,0.40948883,-0.0354,-0.0015362143,0.043395404
1041,-0.0067350767,-0.19554453,-0.00928,-0.00031953654,0.034442674
1042,0.0023343505,0.078162365,-0.05396,-0.0016113902,0.029865403
1043,0.027937643,0.7801966,0.04663,0.0016697795,0.035808466
1044,0.0052506546,0.12365033,-0.01794,-0.0007619835,0.042463735
1045,0.014454393,0.46402952,-0.005676,-0.00017681424,0.031149726
1046,-0.014572291,-0.43371305,-0.03687,-0.0012386321,0.033598922
1047,0.0034649514,0.09531298,-0.01135,-0.00041270346,0.036353406
1048,0.008764444,0.23791784,0.01123,0.00041370926,0.03683811
1049,-0.37001356,-1.3981664,-0.125,-0.03308025,0.264642
1050,0.024130045,0.6233293,0.05786,0.0022399018,0.03871155
1051,-0.0006786031,-0.018770996,0.04907,0.0017740449,0.03615168
1052,-0.02858861,-0.71817565,0.004364,0.00017371945,0.039807267
1053,0.010300834,0.2673658,0.04517,0.0017401163,0.038527116
1054,0.0011597577,0.034861553,0.01141,0.0003797014,0.033267528
1055,-0.012846187,-0.40163487,-0.0586,-0.0018741058,0.03198474
1056,-0.01574561,-0.40879184,0.01044,0.00040200684,0.038517427
1057,-0.0030082534,-0.08772281,-0.02551,-0.0008748996,0.034292717
1058,-0.010159672,-0.2945878,-0.07275,-0.002509119,0.034487758
1059,-0.02322207,-0.69772047,0.0659,0.0021939327,0.03328277
1060,-0.014888345,-0.31641194,-0.07666,-0.0036071423,0.047053676
1061,-0.016600449,-0.47132796,0.04395,0.0015477798,0.03522059
1062,-0.0056075137,-0.1517123,0.003372,0.00012464127,0.036961496
1063,-0.00090891984,-0.027370114,0.01855,0.0006161729,0.03320848
1064,0.0064200466,0.16256107,-0.0359,-0.0014173562,0.039493136
1065,0.0029366096,0.07754588,0.0708,0.002681177,0.037869316
1066,-0.007057796,-0.1777912,-0.0547,-0.0021709355,0.039697107
1067,-0.014896,-0.35855436,0.0884,0.0036716668,0.041544605
1068,-0.021733904,-1.4202874,-0.1973,-0.0030186514,0.01530247
1069,0.027725773,0.60220015,0.003494,0.00016087864,0.046040796
1070,-0.010804808,-0.30210525,0.1289,0.004610338,0.035765044
1071,-0.016206227,-0.4517643,-0.002151,-7.718079e-05,0.035873193
1072,0.020328734,0.47738987,0.0586,0.0024951026,0.042583086
1073,0.013664784,0.34698868,0.05835,0.0022978697,0.039381064
1074,0.045893457,1.2072198,0.02124,0.000807465,0.038015824
1075,-0.018634351,-0.6872634,-0.0007668,-2.078965e-05,0.02711384
1076,-0.0005921902,-0.018651064,0.03906,0.0012402739,0.031751014
1077,0.028482512,0.88776577,0.05176,0.0016605647,0.032083362
1078,0.006437191,0.27012792,-0.05566,-0.0013264833,0.023830157
1079,-0.012634608,-0.18402976,0.01306,0.0008967421,0.068655245
1080,0.008231029,0.23794553,-0.05396,-0.001866418,0.034592073
1081,0.0129235955,0.32072553,-0.003479,-0.00014018602,0.040294874
1082,0.019696051,0.56083924,-0.01794,-0.0006301851,0.03511889
1083,0.027745478,0.74020565,0.08057,0.0030199087,0.037483472
1084,-0.009357254,-0.25848106,-0.02466,-0.00089264987,0.03620093
1085,0.0072216853,0.18167265,0.01489,0.0005919962,0.039751086
1086,0.009671406,0.29271665,-0.02881,-0.0009518406,0.033040162
1087,-0.012649115,-0.44628316,-0.0116,-0.00032868757,0.02834325
1088,0.0051406454,0.14144133,0.084,0.0030523886,0.03634472
1089,0.008876293,0.24674456,-0.01019,-0.0003666744,0.035973612
1090,-0.007991486,-0.23903523,0.02686,0.0008978388,0.033432253
1091,0.06033551,0.98721826,-0.03442,-0.0021038703,0.061116688
1092,0.0050599487,0.15538917,-0.07275,-0.0023690907,0.03256307
1093,0.014938021,0.42287794,-0.012146,-0.0004290532,0.035324663
1094,0.008832918,0.2750874,0.0299,0.000960306,0.032109495
1095,-0.013549342,-0.30974394,0.009766,0.00042718442,0.043743685
1096,-0.002800962,-0.06725137,-0.08203,-0.0034165313,0.041649144
1097,0.01189288,0.3496568,-0.03076,-0.0010462987,0.03401301
1098,-0.017359033,-0.48857325,0.00952,0.00033829885,0.035530053
1099,-0.008974768,-0.2576609,-0.0664,-0.0023130428,0.034831703
1100,0.008596244,0.2786217,0.0542,0.0016721947,0.030852744
1101,-0.0048140837,-0.11818633,0.0393,0.0016010774,0.040733
1102,-0.0005416374,-0.01580409,0.03467,0.0011881399,0.034271978
1103,-0.01060649,-0.29531443,-0.03857,-0.0013854286,0.035915922
1104,0.01959561,0.5823277,-0.01953,-0.000657236,0.033650484
1105,0.048940524,0.7213027,0.0542,0.003677427,0.06785019
1106,0.024549594,0.6229806,-0.03223,-0.0012699417,0.039406676
1107,-0.0077849464,-0.21280332,0.02942,0.0010762281,0.036582824
1108,-0.039930414,-0.9750218,-0.0227,-0.00092984916,0.040953357
1109,0.0071406625,0.2212353,-0.05396,-0.0017414716,0.032276325
1110,0.02796314,0.75027674,-0.00766,-0.00028548826,0.037270434
1111,0.0078096315,0.2335453,0.05664,0.0018940326,0.033439472
1112,0.014415644,0.39274794,-0.05005,-0.0018370207,0.03670457
1113,0.023032738,0.63907194,-0.01648,-0.000593936,0.036040917
1114,-0.0193767,-0.51639074,0.02869,0.001076414,0.037523333
1115,0.011329014,0.34058452,0.06445,0.002143933,0.033263445
1116,-0.0007888337,-0.021999238,-0.04126,-0.0014794646,0.03585732
1117,0.008514112,0.26510826,0.000923,2.9647737e-05,0.032115605
1118,0.025523987,0.73655987,0.00708,0.00024534573,0.03465297
1119,-0.0018941318,-0.050193902,0.002686,0.000101342586,0.037736293
1120,0.00067232735,2.355939,0.0742,2.1180216e-05,0.00028537554
1121,-0.0024605393,-0.057031974,0.04443,0.0019170055,0.043143157
1122,0.007990736,0.22278427,0.00922,0.0003305668,0.035867594
1123,-0.0046086386,-0.13254577,-0.04297,-0.0014940307,0.03477017
1124,-0.027223632,-0.7566839,-0.0991,-0.003566134,0.03597755
1125,0.039848465,0.98364615,-0.00806,-0.00032638237,0.040510975
1126,-0.002140959,-0.06488424,0.0199,0.0006565485,0.032996595
1127,-0.028818524,-0.8726834,-0.05737,-0.0018946235,0.033022884
1128,0.024056256,0.75863975,-0.05054,-0.0016025178,0.031709723
1129,-0.009003283,-0.2971312,0.0664,0.0020121557,0.0303007
1130,0.015007554,0.35766244,-0.02136,-0.00089636457,0.041960105
1131,0.009749968,0.24503608,-0.05884,-0.0023411554,0.039789926
1132,-0.011973864,-0.35449097,-0.02258,-0.00076280045,0.033777628
1133,0.00027671084,0.0065503796,0.02454,0.0010364917,0.04224348
1134,-0.006630024,-0.19937196,0.013245,0.0004404441,0.033254545
1135,-0.0026771594,-0.078348905,0.0001154,3.9429997e-06,0.03416971
1136,0.023626553,0.6755585,0.02222,0.00077699614,0.034973364
1137,0.012369025,0.3264767,-0.0094,-0.0003561099,0.037886392
1138,-0.0010905325,-0.031017508,-0.01624,-0.00057081244,0.03515861
1139,-0.010898131,-0.3007032,0.03223,0.00116796,0.036242153
1140,0.013430281,0.34470272,0.0525,0.0020451203,0.03896192
1141,0.017848222,0.54278946,0.01624,0.0005338574,0.032882404
1142,-0.008925532,-0.27196974,0.01624,0.00053281354,0.03281811
1143,0.010798464,0.3104358,-0.007507,-0.00026114116,0.034784853
1144,0.030025978,0.75747424,0.0381,0.0015097115,0.039639603
1145,0.019360341,0.5993375,-0.04224,-0.0013643559,0.0323029
1146,-0.002685311,-30.441885,-0.006317,-5.572415e-07,8.821106e-05
1147,-0.004951346,-0.13446973,0.05566,0.0020496214,0.03682127
1148,0.014397368,0.39411148,-0.00522,-0.00019063831,0.036531206
1149,-0.009551121,-0.29488182,0.052,0.0016843254,0.032389656
1150,0.016632237,0.440815,-0.003342,-0.00012608356,0.03773065
1151,0.025649406,0.7238987,0.003754,0.00013300093,0.035432313
1152,-0.012267111,-0.30232018,-0.0825,-0.0033483582,0.040576555
1153,0.010828228,0.32330605,-0.01855,-0.0006214371,0.03349219
1154,-0.0021031166,-0.0638085,0.0232,0.0007644489,0.03295982
1155,-0.0009506113,-0.027269792,-0.04883,-0.001702124,0.0348595
1156,-0.00709719,-0.18334348,0.04834,0.0018712258,0.0387098
1157,0.0074660038,0.23836626,-0.06128,-0.0019193634,0.031321563
1158,-0.0026926077,-0.079866074,-0.006866,-0.00023149593,0.033714037
1159,-0.0076109846,-0.23498504,-0.01221,-0.00039537635,0.03238923
1160,0.008351247,0.20040412,-0.0564,-0.0023501562,0.041672032
1161,0.00096921663,0.026374351,-0.0442,-0.0016238941,0.036748454
1162,0.02000921,0.56789535,0.02466,0.0008688065,0.035233974
1163,-0.022300893,-0.6237854,0.1338,0.0047830804,0.035750907
1164,0.0042928485,0.13261826,-0.02844,-0.0009206789,0.032369964
1165,-0.00011179797,-0.0032387134,-0.02954,-0.0010197338,0.034519255
1166,-0.01030631,-0.35149947,0.0065,0.00019059355,0.029320983
1167,-0.02115827,-0.55253136,-0.001846,-7.0701506e-05,0.03829334
1168,-0.009287235,-0.27291203,0.008484,0.00028870787,0.034030143
1169,-0.020841261,-0.6022098,-0.06104,-0.002112303,0.034607973
1170,-0.0056995316,-0.17076266,-0.02551,-0.00085153524,0.03337692
1171,0.015723078,0.52340597,-0.01141,-0.00034286294,0.030039927
1172,-0.012217292,-0.30937943,-0.01221,-0.00048205166,0.03948967
1173,0.015150671,0.45823267,0.03784,0.0012511736,0.03306327
1174,-0.017730428,-0.49287504,0.1167,0.004198076,0.035973474
1175,0.0418596,1.1987338,0.0108,0.00037724688,0.034919847
1176,0.00719827,0.22071095,-0.005096,-0.00016621522,0.032614015
1177,-0.023447318,-0.68974745,-0.007355,-0.0002500174,0.033994064
1178,0.004181028,0.13637765,0.03027,0.00092811463,0.030657722
1179,-0.01794367,-0.46926206,-3.46e-05,-1.3219161e-06,0.038238056
1180,-0.016328322,-0.47079423,-0.01782,-0.0006181208,0.0346825
1181,0.001712977,0.04315261,-0.08154,-0.0032369124,0.03969579
1182,-0.0033858065,-0.11461425,0.01294,0.0003822429,0.029540885
1183,0.023962792,0.62583095,-0.05713,-0.0021874409,0.038289562
1184,0.008219321,0.26207027,-0.004883,-0.00015313986,0.031363044
1185,0.004308893,0.13273469,-0.06885,-0.0022349635,0.032462448
1186,-0.011164283,-0.36028132,0.00885,0.00027424403,0.030987684
1187,6.191297e-05,0.0016147572,-0.0718,-0.0027520848,0.03834197
1188,0.007871786,0.23787083,-0.001686,-5.5797464e-05,0.033092692
1189,-0.02734459,-0.6720844,-0.03833,-0.001559507,0.040686246
1190,-0.0043072444,-0.10931345,-0.0962,-0.0037902005,0.039402694
1191,0.019588804,0.7121243,-0.02246,-0.0006178457,0.027507564
1192,-0.01822796,-0.5016962,-0.05103,-0.0018538885,0.036332667
1193,0.007263623,0.25229847,-0.01868,-0.0005377002,0.028789803
1194,0.009368268,0.27441043,-0.04272,-0.001458602,0.034139622
1195,-0.008837444,-0.26808628,-0.00952,-0.000313875,0.032964922
1196,0.024954023,0.74555814,0.01648,0.0005515729,0.033470258
1197,0.018280968,0.5299746,-0.0459,-0.0015832228,0.034494046
1198,-0.019680073,-0.5874052,0.08545,0.0028628395,0.033503402
1199,0.032767516,1.0141891,0.02002,0.0006468126,0.032309078
1200,0.023471775,0.7736532,-0.06396,-0.001940622,0.030338883
1201,-0.0024506487,-0.078447536,0.021,0.00065590395,0.031239333
1202,0.0018719361,0.050707243,0.02783,0.0010274624,0.036916543
1203,0.031599436,0.8910069,0.02246,0.000796574,0.03546486
1204,0.011502646,0.33572823,0.02734,0.0009368455,0.034261778
1205,-0.032049004,-0.8302235,0.0232,0.00089533004,0.038602863
1206,0.014869918,0.48021352,-0.04468,-0.0013834559,0.030965222
1207,-0.009134196,-0.2661038,0.083,0.0028493002,0.034325685
1208,-0.007749462,-0.21782912,-0.05664,-0.00201504,0.035575878
1209,-0.023629237,-0.67944604,-0.015564,-0.00054127123,0.03477721
1210,0.019552713,0.4346441,0.084,0.0037780849,0.04498557
1211,-0.027964031,-0.8640149,0.002396,7.7535085e-05,0.032365218
